Age,ChurnStatus,LoginFrequency,TotalAmountSpent,NumTransactions,AvgTransactionAmount,TotalInteractions,UnresolvedInteractions,DaysSinceLastLogin,Gender_M,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,IncomeLevel_Low,IncomeLevel_Medium,ServiceUsage_Online Banking,ServiceUsage_Website,MostFreqCategory_Clothing,MostFreqCategory_Electronics,MostFreqCategory_Furniture,MostFreqCategory_Groceries
0.2450329183,0,1.643399919,1.481317784,1.516449597,0.1528736134,,,0.742955035,1,0,1,0,0,0,0,0,1,0,0,0
1.360907446,1,-1.488512608,-1.086704497,-1.173653591,-0.179452422,1,0.4437805894,-0.3729797374,1,1,0,0,0,0,0,0,0,0,1,0
-0.1488051502,0,0.07744365521,0.3413152364,1.516449597,-1.01554764,-1,-1.124713769,1.773048671,0,0,1,0,1,0,1,0,0,0,0,0
0.4419519526,0,-0.8478941368,-1.33587209,-1.557954047,0.4789111124,1,-1.124713769,-0.5065103939,1,0,0,1,0,0,0,0,1,0,0,0
-0.4113638626,1,-0.1360958353,-0.1032345135,1.132149142,-1.263048463,-1,-1.124713769,-1.097860444,0,0,0,0,1,0,1,0,0,1,0,0
-1.133400322,0,1.429860428,1.713281144,1.132149142,0.8314753103,,,1.62998011,0,0,0,0,0,1,0,1,0,0,0,0
-1.19904,0,0.1486234854,1.275495568,0.7478486864,0.8213912431,-1,0.4437805894,-0.6877305706,0,0,1,0,1,0,0,0,1,0,0,0
-0.1488051502,0,-1.274973118,0.9221323571,0.3635482309,0.9377361679,,,1.620442206,0,1,0,0,0,0,1,0,0,0,0,0
-0.8052019311,0,0.6468822965,2.157994463,1.516449597,1.558942716,-1,0.4437805894,1.420146222,0,0,1,0,0,1,0,1,0,0,1,0
-0.5426432187,0,1.501040258,-0.03358401318,0.3635482309,-0.5315754419,1,0.4437805894,0.1325291766,0,1,0,0,0,0,1,0,0,0,0,0
-1.658517746,0,0.6468822965,0.259721527,-0.0207522246,0.5304659057,1,-1.124713769,0.1992945049,1,0,1,0,0,1,0,1,0,0,0,1
-0.9364812873,0,-0.2072756654,-1.678795242,-1.557954047,-2.684334703,1,0.4437805894,-1.069246732,0,1,0,0,0,1,0,1,0,0,0,1
0.1793932402,0,-0.919073967,-1.362805803,-1.173653591,-1.452881027,-1,0.4437805894,0.5426590502,1,1,0,0,0,1,1,0,0,0,0,0
0.7045106649,0,1.501040258,1.201431273,1.516449597,-0.1339900859,,,-1.641520974,1,0,0,0,0,1,1,0,0,0,0,0
-0.01752579405,0,-0.6343546464,-1.545766476,-1.557954047,-1.457229781,-1,0.4437805894,-0.535124106,0,1,0,0,0,0,0,1,0,0,0,1
0.4419519526,0,0.3621629758,-0.1647816693,-0.4050526801,0.468196791,-1,-1.124713769,1.219850237,0,0,0,0,1,0,0,1,0,0,0,0
1.098348733,0,-1.132613457,1.505764468,1.132149142,0.5921993043,1,0.4437805894,0.5331211462,0,0,1,0,0,1,1,0,0,0,0,1
-0.739562253,0,0.7180621266,0.09458001314,-0.4050526801,1.066308024,1,0.4437805894,-0.4492829697,1,0,1,0,0,0,0,1,0,0,0,0
-0.2144448283,0,0.2198033155,0.4341279102,1.132149142,-0.6434455619,-1,-1.124713769,-0.1726837526,0,0,1,0,0,0,1,0,0,0,0,1
0.1793932402,0,-0.7055344765,-0.125344482,0.3635482309,-0.6726473397,,,0.246984025,0,0,1,0,0,0,0,0,0,0,1,0
-0.3457241845,1,0.5045226362,-0.2415516341,-0.4050526801,0.2911583871,-1,-1.124713769,-0.1154563284,1,0,1,0,1,0,0,1,0,1,0,0
-0.4770035407,0,-0.8478941368,1.643521323,1.516449597,0.3191206649,-1,-1.124713769,1.210312333,0,0,0,0,0,0,0,0,0,0,1,0
-1.395959034,0,-1.346152948,-0.6338190975,-0.4050526801,-0.6134454621,1,0.4437805894,-0.4397450656,1,0,1,0,0,0,1,0,1,0,0,0
-0.2144448283,0,0.5045226362,-1.26430849,-1.173653591,-0.998593802,1,0.4437805894,-1.651058878,0,1,0,0,1,0,0,1,1,0,0,0
0.6388709868,1,-1.630872269,0.1009752327,-0.4050526801,1.081055972,,,-0.4683587778,1,0,0,1,0,0,0,0,0,1,0,0
-0.4113638626,0,0.006263825054,-0.67132952,-0.4050526801,-0.6999478507,-1,-1.124713769,-1.04063302,0,0,0,0,0,0,0,1,1,0,0,0
-1.19904,0,0.9316016171,-1.662848188,-1.557954047,-2.537233374,1,2.012274948,-1.107398348,1,1,0,0,1,0,0,1,1,0,0,0
-1.133400322,1,-1.488512608,0.7147250012,1.132149142,-0.3199045698,,,-0.4397450656,0,0,0,1,1,0,1,0,0,0,0,0
-0.8052019311,1,-0.2072756654,-1.013255127,-0.7893531356,-0.9392028482,,,0.8860235955,0,0,0,1,1,0,1,0,0,0,1,0
-1.330319356,0,0.5045226362,-1.342499615,-1.557954047,0.4177764553,,,1.315229277,1,0,0,0,0,1,0,0,0,0,1,0
-1.658517746,0,0.2909831457,0.9917555274,0.7478486864,0.4474884388,,,-0.1440700405,0,1,0,0,1,0,0,0,0,0,0,0
-1.133400322,0,0.5045226362,0.3675247047,0.7478486864,-0.375101332,-1,-1.124713769,-0.5637378181,0,0,0,1,0,1,0,0,0,0,0,1
-0.6739225749,0,1.216320938,0.9516897501,1.132149142,-0.04667361898,-1,-1.124713769,-1.44122499,1,0,0,1,0,1,0,1,0,0,0,0
-0.6739225749,0,-0.0649160051,1.478680439,1.132149142,0.5609702089,1,0.4437805894,-0.04869100011,1,0,0,0,1,0,1,0,1,0,0,0
-0.9364812873,1,-0.2784554956,-0.7981953714,-1.173653591,1.151203264,1,0.4437805894,-0.1536079445,0,0,1,0,0,1,1,0,1,0,0,0
-1.395959034,1,-1.773231929,-0.5447642986,-0.7893531356,0.5013061449,1,2.012274948,0.5712727623,1,0,0,1,0,0,1,0,0,0,1,0
0.9014296992,0,-1.132613457,1.446567692,1.516449597,0.1172572484,,,0.5426590502,0,0,0,0,0,0,1,0,0,0,0,1
0.1793932402,0,-0.2072756654,0.5653665613,0.3635482309,0.3892469486,-1,-1.124713769,-0.9071023635,0,0,0,0,1,0,1,0,0,0,0,1
1.295267768,0,0.5045226362,-0.9511340411,-1.173653591,0.445822767,-1,-1.124713769,0.3232872573,1,1,0,0,0,1,0,1,0,0,0,0
0.04811388404,0,0.9316016171,1.428625548,1.132149142,0.5032546807,,,1.03863006,1,0,0,0,0,0,1,0,0,0,0,0
-1.002120965,0,0.1486234854,0.01226205871,-0.4050526801,0.8764754599,1,0.4437805894,-0.4492829697,0,0,0,0,0,1,0,1,0,0,1,0
1.360907446,1,1.216320938,-0.8947932499,-1.173653591,0.7056765725,1,0.4437805894,-0.3443660253,1,0,1,0,0,1,0,0,0,0,0,0
1.55782648,0,-1.274973118,0.5211466243,0.7478486864,-0.1726636839,1,-1.124713769,-0.525586202,0,0,0,1,0,0,1,0,0,0,1,0
0.1137535621,1,0.07744365521,2.080787629,1.516449597,0.7672874217,-1,-1.124713769,-1.08832254,1,1,0,0,1,0,0,0,0,0,0,1
1.689105836,0,-1.488512608,-1.032932726,-0.7893531356,-0.9997072511,,,1.248463949,0,0,0,0,0,1,1,0,0,0,1,0
0.6388709868,0,-0.7767143067,1.02951192,1.132149142,0.04305882234,1,0.4437805894,-1.67967259,0,1,0,0,0,0,0,1,0,0,0,1
1.032709055,1,1.572220089,1.992839695,1.516449597,0.6771470659,-1,0.4437805894,-0.4778966818,0,0,0,1,1,0,0,0,0,1,0,0
-0.4770035407,0,-0.2784554956,1.143778642,0.7478486864,0.6478192372,1,0.4437805894,-0.9547918837,0,0,0,0,0,1,1,0,1,0,0,0
0.5732313087,0,0.6468822965,0.3559094554,1.516449597,-1.000589607,-1,0.4437805894,1.591828494,0,0,0,0,0,1,0,0,0,1,0,0
1.689105836,0,0.2909831457,0.2211179046,0.3635482309,-0.1399985092,-1,0.4437805894,-0.3252902172,0,1,0,0,0,1,1,0,0,0,0,1
0.3106725964,1,1.572220089,-1.608871442,-1.557954047,-2.039332558,,,-0.7258821868,0,0,1,0,0,1,0,1,1,0,0,0
1.163988412,0,1.287500768,-1.475173091,-1.557954047,-0.8060511448,,,-1.698748399,1,0,0,1,1,0,0,1,1,0,0,0
-0.4770035407,0,0.5045226362,0.4485171542,-0.0207522246,0.8787695852,1,2.012274948,1.067243772,1,0,0,1,0,1,0,1,0,0,0,0
1.295267768,0,0.2909831457,0.3190822829,0.7478486864,-0.4389370786,-1,-1.124713769,-0.5732757222,1,0,0,1,0,0,1,0,0,1,0,0
-0.1488051502,0,0.7180621266,-1.243168736,-1.557954047,1.334040007,-1,-1.124713769,0.1706807927,0,0,0,0,0,0,1,0,1,0,0,0
-1.592878068,0,-0.7055344765,0.2430638931,-0.0207522246,0.4997347111,1,2.012274948,0.7048034188,1,0,0,0,0,0,1,0,0,0,0,0
-1.264679678,0,0.8604217869,-0.5339689493,-0.7893531356,0.5344995326,,,-1.202777389,1,0,0,0,1,0,0,1,0,1,0,0
1.098348733,0,-0.2072756654,0.02505249785,-0.7893531356,2.253370796,1,0.4437805894,-0.7258821868,1,1,0,0,0,0,1,0,0,1,0,0
1.492186802,1,0.7892419568,-0.01360578453,-0.0207522246,0.02621212765,,,1.420146222,1,0,0,1,0,1,1,0,1,0,0,0
0.3106725964,0,0.7892419568,1.197263448,1.132149142,0.2364838354,1,-1.124713769,1.725359151,0,0,0,1,0,1,0,1,0,0,1,0
-0.6082828968,0,0.1486234854,-0.9155093885,-1.173653591,0.6101300362,-1,0.4437805894,-1.555679838,0,0,0,1,0,0,0,0,0,0,0,0
0.04811388404,1,-0.8478941368,0.6921367577,0.7478486864,0.05266119522,-1,-1.124713769,-0.8594128433,1,0,1,0,1,0,0,0,0,0,0,0
0.6388709868,0,-1.559692438,0.08890903853,-0.0207522246,0.2153388071,,,0.8860235955,0,0,0,0,1,0,0,0,1,0,0,0
1.55782648,0,0.9316016171,-0.4085515878,0.7478486864,-1.397787807,-1,0.4437805894,-0.7640338029,0,0,0,1,0,1,0,1,0,1,0,0
1.098348733,0,0.5045226362,0.6889118179,1.516449597,-0.6592859507,1,0.4437805894,-1.145549964,0,0,0,1,0,1,0,1,0,1,0,0
-1.067760643,0,0.3621629758,0.2754089459,0.7478486864,-0.4964882904,,,-0.6305031464,0,0,0,0,0,0,0,1,0,0,1,0
1.22962809,0,-0.919073967,-1.015072572,-0.7893531356,-0.944791102,1,-1.124713769,-0.3729797374,0,0,0,0,1,0,1,0,0,0,0,0
-0.8052019311,0,0.7180621266,1.571151488,1.132149142,0.6675934627,1,0.4437805894,-0.3348281212,1,0,0,1,0,0,0,0,0,0,0,0
-1.264679678,0,-1.132613457,0.1325550456,-0.0207522246,0.2958600834,1,0.4437805894,1.677669631,0,1,0,0,0,1,0,0,0,0,1,0
0.8357900211,0,1.501040258,-1.524203107,-1.557954047,-1.258321557,1,0.4437805894,0.03715013623,1,1,0,0,0,1,1,0,0,0,1,0
0.9014296992,0,0.3621629758,-1.40820093,-1.173653591,-1.662251472,-1,-1.124713769,0.3900525856,0,1,0,0,0,0,0,1,1,0,0,0
-1.133400322,0,0.006263825054,0.7790324868,0.7478486864,0.1671693792,,,-1.555679838,1,1,0,0,1,0,0,0,0,0,0,0
-0.8052019311,1,-0.8478941368,0.05198621102,-0.0207522246,0.1472209335,,,-1.431687086,1,0,1,0,0,1,0,0,0,1,0,0
-1.19904,0,-1.559692438,-1.671498132,-1.557954047,-2.617023555,1,0.4437805894,-1.202777389,0,1,0,0,0,1,0,0,0,1,0,0
-0.6082828968,0,0.5045226362,-1.060317384,-1.557954047,3.02072629,-1,-1.124713769,1.048167964,1,0,0,1,1,0,1,0,0,0,0,0
-0.2144448283,0,1.501040258,-0.9844219788,-0.7893531356,-0.8505470911,1,0.4437805894,-0.7068063787,0,0,0,1,0,1,0,1,0,0,0,0
-0.6739225749,0,-0.919073967,0.5928195444,1.132149142,-0.4604670121,,,-0.7258821868,1,0,0,1,1,0,0,1,0,0,0,0
-0.01752579405,0,1.572220089,1.184240704,0.7478486864,0.7011387423,-1,-1.124713769,0.7334171309,1,1,0,0,1,0,0,1,1,0,0,0
-1.133400322,0,1.073961277,0.1491580194,0.7478486864,-0.6628573912,1,2.012274948,1.296153469,0,0,0,0,0,1,1,0,0,1,0,0
0.6388709868,0,0.5757024663,0.8967291238,1.132149142,-0.1100456785,1,0.4437805894,1.305691373,1,0,0,1,0,0,1,0,0,0,0,0
-1.264679678,1,1.216320938,1.77094744,1.132149142,0.8979671281,-1,0.4437805894,-1.08832254,0,1,0,0,0,1,0,0,0,0,0,1
-0.5426432187,0,0.6468822965,-1.164034727,-1.557954047,2.064000418,-1,-1.124713769,0.1516049847,1,0,1,0,0,1,0,0,0,1,0,0
-1.19904,0,0.1486234854,-0.2032623067,-0.0207522246,-0.3236797924,,,0.2660598331,0,0,1,0,0,1,0,1,0,1,0,0
-0.3457241845,0,0.3621629758,-1.198251884,-1.173653591,-0.6939289231,,,-1.460300798,1,0,0,1,0,1,0,0,0,0,0,0
-0.01752579405,0,0.2909831457,-0.3579227662,-0.0207522246,-0.6090084726,1,0.4437805894,0.3805146816,1,0,0,0,0,0,1,0,0,0,0,0
-1.52723839,0,0.433342806,0.3451004412,0.3635482309,0.05061136847,1,0.4437805894,-0.9452539796,0,0,1,0,0,0,0,0,1,0,0,0
-0.6082828968,0,-0.919073967,-1.495902894,-1.557954047,-0.9972702682,,,-1.412611277,0,1,0,0,0,0,0,1,1,0,0,0
1.623466158,0,1.073961277,0.2687130964,0.7478486864,-0.5053118492,,,-0.6114273383,1,1,0,0,1,0,0,0,0,0,0,1
1.295267768,0,0.5757024663,0.2681938264,-0.0207522246,0.5460962098,1,2.012274948,0.5331211462,0,0,1,0,0,0,0,0,0,0,1,0
-0.1488051502,1,-1.274973118,0.3597219902,-0.0207522246,0.7149539143,,,-0.6114273383,1,0,0,1,1,0,0,1,0,0,0,0
-0.08316547214,0,1.145141108,-1.229749707,-1.173653591,-0.8392025155,1,0.4437805894,-0.06776680819,1,0,0,1,0,1,0,0,0,0,1,0
-1.395959034,0,-0.0649160051,1.47184794,1.132149142,0.5530920314,-1,0.4437805894,-0.9929434998,1,0,1,0,0,0,1,0,0,0,0,1
0.7045106649,0,0.5045226362,-1.254237386,-1.557954047,1.231938827,,,0.7334171309,0,1,0,0,0,0,1,0,0,1,0,0
1.22962809,0,-1.132613457,-1.081593787,-1.173653591,-0.155880915,,,-0.06776680819,0,0,0,0,0,0,1,0,0,0,0,0
1.55782648,0,1.002781447,-0.9546322808,-0.7893531356,-0.7589501478,1,-1.124713769,-1.622445166,0,1,0,0,0,0,0,1,1,0,0,0
-0.1488051502,0,0.5757024663,1.554548514,1.516449597,0.2279298854,-1,0.4437805894,-1.326770141,1,0,0,0,0,0,0,0,0,0,0,0
0.3106725964,0,1.287500768,0.6367115214,1.132149142,-0.4098576001,1,2.012274948,0.2088324089,1,0,0,0,0,1,0,1,0,0,0,0
-0.01752579405,0,0.5045226362,2.053525956,1.516449597,0.7393461523,,,1.687207535,1,0,1,0,0,0,0,1,0,0,1,0
-0.3457241845,0,-1.488512608,-1.641872414,-1.557954047,-2.343745335,-1,0.4437805894,1.095857484,0,0,0,1,1,0,0,0,0,0,0,1
0.5075916306,0,1.358680598,-1.267656415,-1.557954047,1.108156903,1,2.012274948,1.258001853,1,0,0,0,1,0,1,0,0,0,0,0
0.770150343,0,0.07744365521,-1.11303695,-1.557954047,2.534422151,1,2.012274948,-0.08684261626,0,1,0,0,0,0,1,0,0,1,0,0
-0.1488051502,1,-1.274973118,-1.19299086,-0.7893531356,-1.491851745,,,0.8383340754,0,0,0,1,1,0,1,0,1,0,0,0
0.1137535621,0,-1.346152948,0.5518382122,0.7478486864,-0.1322193717,,,0.7620308431,0,0,0,1,0,0,1,0,0,0,1,0
0.2450329183,0,-0.2784554956,1.232505481,1.516449597,-0.1021412404,,,-1.507990318,0,1,0,0,0,1,0,1,1,0,0,0
0.5075916306,0,1.429860428,-0.06464455608,-0.4050526801,0.6991219289,,,-1.250466909,0,0,1,0,1,0,0,1,0,0,0,0
1.689105836,1,0.1486234854,0.8933811991,1.132149142,-0.1139059855,,,0.1039154645,1,0,0,1,0,0,1,0,1,0,0,0
1.689105836,0,-1.203793288,-0.2188814006,-0.4050526801,0.3434379727,-1,-1.124713769,-1.565217742,1,0,0,0,1,0,0,1,1,0,0,0
-0.2144448283,0,0.3621629758,-0.6095637242,-0.4050526801,-0.5575104021,,,-1.622445166,1,1,0,0,0,0,1,0,0,1,0,0
-1.19904,1,-1.559692438,0.495101136,0.3635482309,0.2812213792,1,2.012274948,-1.050170924,1,0,0,0,1,0,0,0,0,1,0,0
1.032709055,1,-1.488512608,0.8913587792,0.3635482309,0.8904250862,-1,0.4437805894,0.2565219291,0,1,0,0,0,1,0,1,1,0,0,0
1.55782648,0,-0.919073967,-0.2121035611,-0.0207522246,-0.3399907711,1,0.4437805894,1.687207535,0,1,0,0,1,0,0,0,1,0,0,0
-1.067760643,0,-1.417332778,1.302128651,1.516449597,-0.03078245968,,,-1.689210495,0,0,0,1,1,0,0,0,0,0,0,0
-1.658517746,0,-0.2072756654,-1.384164197,-0.7893531356,-2.079668826,,,1.620442206,1,1,0,0,1,0,1,0,0,0,0,0
-0.4113638626,0,1.501040258,1.633901164,1.516449597,0.3092606882,1,0.4437805894,1.076781676,1,0,0,1,1,0,1,0,0,0,0,1
0.7045106649,0,0.6468822965,0.5066207302,0.3635482309,0.2989315221,-1,-1.124713769,0.5617348583,0,1,0,0,0,0,0,0,0,0,0,0
-0.5426432187,0,0.5757024663,1.204628883,1.132149142,0.2449765108,-1,-1.124713769,1.496449454,1,0,0,1,0,1,0,0,0,0,1,0
-0.3457241845,0,0.8604217869,-0.6250734981,0.3635482309,-1.440927206,,,-1.307694333,1,0,0,1,0,1,1,0,0,1,0,0
1.492186802,1,0.5757024663,0.480260947,-0.0207522246,0.9373328052,,,-0.0963805203,1,0,1,0,1,0,0,0,1,0,0,0
-1.461598712,0,-1.061433627,-0.109465753,-0.0207522246,-0.1506372001,1,0.4437805894,-0.5637378181,0,0,0,1,1,0,0,1,0,1,0,0
1.098348733,1,-1.417332778,0.1183707765,1.132149142,-1.007527655,-1,0.4437805894,0.2565219291,1,0,0,1,0,1,0,1,0,0,0,0
-1.592878068,0,0.433342806,2.157994463,1.516449597,1.606141752,-1,-1.124713769,-0.1249942324,0,0,0,1,0,1,0,1,0,0,0,0
-0.3457241845,1,0.6468822965,1.858485424,1.516449597,0.5394435266,1,-1.124713769,1.544138974,1,0,1,0,0,1,0,1,0,1,0,0
0.7045106649,0,0.5757024663,-0.002605460279,0.3635482309,-0.4839492331,-1,0.4437805894,1.000478444,0,0,0,0,0,1,0,0,1,0,0,0
-1.395959034,0,1.216320938,-0.3771494199,0.7478486864,-1.356407117,,,0.8001824592,1,0,0,0,1,0,0,0,0,0,0,1
-0.6082828968,0,0.1486234854,1.182464254,0.7478486864,0.6987977981,-1,-1.124713769,-0.6781926666,1,0,1,0,0,1,0,0,0,0,0,0
1.492186802,0,-1.488512608,-0.6909797887,-0.4050526801,-0.7452631275,1,0.4437805894,-0.4111313535,0,0,0,1,1,0,1,0,0,0,1,0
1.426547124,0,0.5757024663,0.4917258813,0.7478486864,-0.2114333207,1,0.4437805894,-0.9261781715,0,0,0,1,1,0,0,0,0,0,0,0
-1.002120965,1,0.5045226362,-1.18960194,-1.557954047,1.828159298,,,0.2088324089,0,1,0,0,0,1,0,0,0,0,0,0
1.295267768,0,-0.9902537971,-0.2231175503,0.3635482309,-0.8229629657,,,-1.336308045,1,0,0,0,0,0,1,0,1,0,0,0
0.9670693772,0,1.002781447,1.091414366,0.7478486864,0.5788154063,1,0.4437805894,1.219850237,0,0,0,1,1,0,1,0,0,0,1,0
0.3106725964,1,1.287500768,0.2988990793,0.3635482309,-0.02041827955,-1,-1.124713769,-1.403073373,1,0,0,1,0,1,0,1,0,0,1,0
0.1137535621,0,0.8604217869,0.3107602985,-0.0207522246,0.6246258828,,,1.725359151,0,0,0,0,1,0,1,0,1,0,0,0
1.163988412,0,1.287500768,-0.3940803538,-0.4050526801,-0.06058648038,,,-0.5160482979,1,0,0,1,0,0,1,0,0,1,0,0
0.3763122745,0,-0.9902537971,-1.359198243,-1.557954047,0.2637423295,-1,-1.124713769,-0.8975644594,1,0,1,0,0,1,0,0,0,1,0,0
-0.3457241845,0,0.7892419568,0.6473838857,0.3635482309,0.515339805,-1,0.4437805894,1.715821247,1,0,0,1,1,0,1,0,0,0,1,0
-1.264679678,0,-1.773231929,-1.431540749,-1.173653591,-1.769898888,-1,-1.124713769,-1.67967259,0,0,0,1,0,0,0,1,0,0,0,0
-1.067760643,0,1.002781447,0.3968087977,0.3635482309,0.1301074312,1,2.012274948,-0.525586202,1,0,0,0,0,0,0,0,0,1,0,0
0.1137535621,1,-1.488512608,-0.6839013192,-1.173653591,1.678347875,,,0.07530175237,0,0,1,0,1,0,0,1,0,0,0,0
1.426547124,0,-1.702052099,-1.100875101,-1.173653591,-0.2448097822,-1,-1.124713769,-1.403073373,1,1,0,0,0,1,0,0,0,0,0,0
0.6388709868,0,1.429860428,1.591744642,1.516449597,0.2660532615,,,-1.326770141,1,0,0,0,0,1,1,0,1,0,0,0
-0.4113638626,0,-0.0649160051,0.07214208466,1.132149142,-1.060831404,,,0.7811066511,1,1,0,0,1,0,1,0,0,1,0,0
-0.8708416092,0,0.8604217869,-0.7666838835,-0.4050526801,-0.9198435401,1,2.012274948,-0.7258821868,1,1,0,0,0,0,0,0,0,0,1,0
-0.4770035407,0,-0.0649160051,0.09865218287,0.3635482309,-0.3282764464,,,-1.469838702,0,0,1,0,0,0,0,1,0,0,1,0
1.55782648,0,1.572220089,-0.9735719695,-0.7893531356,-0.8171856356,-1,0.4437805894,-1.155087868,1,1,0,0,0,0,0,0,0,0,0,0
-1.002120965,0,-0.2784554956,1.432520073,0.7478486864,1.0283127,1,0.4437805894,0.1229912726,1,0,1,0,0,0,0,0,0,0,0,0
0.5732313087,1,-1.773231929,-0.3479746469,-0.4050526801,0.04573740268,1,2.012274948,-0.3348281212,0,0,0,1,1,0,1,0,0,0,0,1
0.5075916306,1,-0.0649160051,1.449369016,1.516449597,0.1201284064,1,0.4437805894,-0.9643297877,1,0,1,0,0,0,1,0,0,0,1,0
1.163988412,0,0.5045226362,0.3719931594,-0.0207522246,0.7375926451,,,-1.021557212,0,0,0,0,1,0,1,0,0,0,0,0
-1.461598712,1,-0.2784554956,1.61541242,1.516449597,0.2903110453,-1,0.4437805894,-0.3157523132,0,1,0,0,0,1,0,1,0,0,0,0
-0.8708416092,1,0.3621629758,-1.19197965,-1.557954047,1.806226452,-1,0.4437805894,0.01807432815,1,0,1,0,0,1,0,0,0,0,0,1
0.7045106649,1,-0.491994986,1.043313569,1.516449597,-0.2960494484,-1,-1.124713769,1.372456701,1,0,0,0,0,0,1,0,0,0,1,0
-1.592878068,0,1.572220089,0.1338668855,-0.0207522246,0.2982802595,,,-0.2585248889,0,0,1,0,0,0,0,0,0,0,1,0
1.55782648,0,-0.5631748162,-1.491639414,-1.557954047,-0.9579424063,,,0.1706807927,0,1,0,0,0,0,1,0,1,0,0,0
-1.658517746,0,-1.773231929,0.4672108729,0.3635482309,0.2383430853,,,-0.1631458486,0,1,0,0,0,1,0,0,0,1,0,0
0.9014296992,0,-0.491994986,0.5127016548,0.3635482309,0.3082802927,,,1.725359151,0,0,0,0,1,0,1,0,1,0,0,0
-0.08316547214,1,-0.8478941368,-0.8911856901,-0.7893531356,-0.5638654653,,,-1.670134686,0,0,0,0,1,0,0,0,0,0,1,0
0.7045106649,0,-1.061433627,-0.2601906928,-0.0207522246,-0.4287053519,,,1.677669631,0,0,0,0,1,0,1,0,0,0,0,0
0.6388709868,1,-1.274973118,2.157994463,1.516449597,1.175552085,1,0.4437805894,-0.7735717069,0,0,0,0,0,0,0,0,0,0,0,0
-1.330319356,0,-0.5631748162,0.8609131613,1.516449597,-0.482996849,1,0.4437805894,0.2565219291,0,0,0,0,1,0,0,0,0,0,0,0
-1.264679678,0,-1.203793288,0.9495853403,-0.0207522246,1.803176021,1,-1.124713769,-0.0963805203,1,1,0,0,0,0,0,0,0,0,1,0
-1.461598712,1,1.216320938,-0.8453669482,-1.173653591,0.9336395156,1,0.4437805894,1.401070414,0,0,0,1,0,1,0,1,0,1,0,0
0.5732313087,0,0.1486234854,1.76709391,1.516449597,0.4457737473,1,0.4437805894,-0.6781926666,1,0,0,0,1,0,0,1,1,0,0,0
0.9670693772,0,-1.061433627,1.128227873,1.516449597,-0.2090183466,,,-0.4492829697,1,0,0,1,0,0,0,0,0,1,0,0
0.5075916306,0,1.643399919,1.777779939,1.516449597,0.4567261646,-1,0.4437805894,-1.107398348,0,0,0,0,1,0,1,0,1,0,0,0
0.1793932402,0,1.073961277,-1.095860046,-0.4050526801,-1.678953208,-1,0.4437805894,-1.469838702,0,0,0,0,0,1,0,1,0,0,0,1
-1.395959034,0,0.2909831457,-1.117888025,-0.4050526801,-1.729751696,-1,-1.124713769,1.353380893,1,0,0,0,1,0,1,0,0,0,0,0
0.04811388404,0,1.287500768,-1.25837788,-0.7893531356,-1.692902834,,,-1.670134686,1,1,0,0,1,0,1,0,0,0,1,0
0.4419519526,0,0.07744365521,0.1218416863,0.3635482309,-0.2926250673,-1,-1.124713769,0.485431626,0,0,0,1,0,1,1,0,0,0,0,0
1.295267768,0,0.006263825054,1.461243901,1.132149142,0.5408651,-1,0.4437805894,0.4663558179,0,1,0,0,0,0,1,0,0,0,0,1
1.689105836,1,1.643399919,0.06457167517,0.3635482309,-0.3806715786,,,-1.460300798,0,0,1,0,0,0,0,0,0,0,1,0
-1.067760643,1,-0.9902537971,1.016311531,1.516449597,-0.3237246105,-1,0.4437805894,-1.202777389,0,0,0,0,0,0,1,0,1,0,0,0
-1.330319356,0,0.8604217869,1.514346087,1.132149142,0.6020942952,1,0.4437805894,-1.031095116,1,0,0,0,1,0,0,1,0,1,0,0
0.5075916306,0,0.07744365521,-1.197158684,-1.557954047,1.758453183,-1,0.4437805894,-1.097860444,1,0,0,1,1,0,0,0,0,0,0,0
-1.19904,0,0.7892419568,-0.9949166981,-0.7893531356,-0.882816106,1,2.012274948,-0.3920555455,1,1,0,0,0,0,0,0,0,0,0,0
0.3106725964,0,-0.6343546464,1.204697208,1.132149142,0.2450552925,,,0.09437756045,1,1,0,0,0,0,0,0,0,0,1,0
-1.133400322,0,1.429860428,0.5124010249,-0.4050526801,2.029840641,-1,0.4437805894,-1.212315293,1,1,0,0,1,0,0,0,0,0,1,0
-0.3457241845,1,-1.203793288,1.09754995,0.3635482309,1.207421939,,,0.3805146816,1,0,0,0,0,0,1,0,0,0,0,0
-1.19904,0,-1.417332778,-0.8369903038,-1.173653591,0.9722740979,1,0.4437805894,0.2183703129,1,0,0,1,0,0,1,0,0,0,1,0
-1.461598712,0,-0.919073967,0.03001289251,0.3635482309,-0.4338020075,1,0.4437805894,-0.7449579948,0,0,1,0,1,0,0,0,0,0,0,0
-0.2800845064,0,-1.417332778,-0.8402835686,-1.173653591,0.9570849718,-1,0.4437805894,1.620442206,0,0,1,0,0,1,1,0,0,0,0,0
0.1137535621,0,0.8604217869,-1.474940786,-1.173653591,-1.970067621,1,0.4437805894,-0.7449579948,0,1,0,0,1,0,0,0,0,0,0,0
1.22962809,0,-1.559692438,-1.25665609,-0.7893531356,-1.687608699,,,-0.01053938396,0,0,0,1,0,0,0,0,0,0,0,0
-1.461598712,1,-0.7055344765,-0.4435066554,-0.0207522246,-0.766899754,-1,0.4437805894,-0.4778966818,1,1,0,0,0,0,1,0,0,0,0,1
